decision_id,origin_port,destination_port,recommended_vessel_class,optimal_speed_knots,bunker_stop_port,bunker_fuel_type,bunker_qty_tons,estimated_voyage_days,total_cost_usd,projected_margin_usd
DEC-0909,Norfolk,Dhamra,Supramax,12.6,Fujairah,VLSFO,561.5,9.6,1727170.63,206473.54
DEC-0910,Richards Bay,Visakhapatnam (Inner),Supramax,12.3,Singapore,VLSFO,882.3,22.5,1259918.77,241690.05
DEC-0911,Samarinda,Dhamra,Handysize,13.9,Singapore,HSFO,1134.3,8.7,1620058.99,309676.18
DEC-0912,Norfolk,Haldia,Panamax,12.1,Visakhapatnam,VLSFO,900.6,9.9,2187122.49,302341.79
DEC-0913,Maputo,Haldia,Supramax,12.9,Visakhapatnam,HSFO,935.5,11.8,1754073.3,311205.7
DEC-0914,Newcastle,Gangavaram,Handysize,14.0,Visakhapatnam,HSFO,458.5,23.5,777155.0,71401.71
DEC-0915,Norfolk,Visakhapatnam (Inner),Handysize,13.4,Visakhapatnam,HSFO,957.8,20.3,1550874.54,317345.79
DEC-0916,Richards Bay,Visakhapatnam (Inner),Supramax,11.5,Rotterdam,LSMGO,455.7,18.8,1688643.41,215173.93
DEC-0917,Norfolk,Dhamra,Panamax,12.3,Fujairah,LSMGO,1196.2,17.4,668911.09,117157.93
DEC-0918,Norfolk,Paradip,Supramax,13.9,Rotterdam,VLSFO,759.8,11.1,1304826.84,203224.29
DEC-0919,Newcastle,Gopalpur,Capesize,12.9,Rotterdam,HSFO,758.3,27.7,996472.73,93183.56
DEC-0920,Newcastle,Gopalpur,Capesize,13.6,Singapore,VLSFO,402.3,17.7,645615.71,111666.68
DEC-0921,Samarinda,Visakhapatnam (Outer),Handysize,12.0,Fujairah,HSFO,520.8,18.4,525432.51,108270.66
DEC-0922,Richards Bay,Gangavaram,Panamax,13.4,Visakhapatnam,HSFO,946.2,25.1,1689953.58,261648.27
DEC-0923,Richards Bay,Visakhapatnam (Inner),Panamax,13.0,Rotterdam,HSFO,589.5,8.9,977200.13,150355.79
DEC-0924,Norfolk,Dhamra,Supramax,12.1,Visakhapatnam,VLSFO,1012.4,21.5,1093518.16,234199.76
DEC-0925,Norfolk,Gopalpur,Panamax,12.5,Rotterdam,VLSFO,626.0,30.4,1538700.85,310292.67
DEC-0926,Maputo,Visakhapatnam (Outer),Panamax,12.5,Fujairah,LSMGO,438.2,12.7,1040309.97,209572.85
DEC-0927,Maputo,Haldia,Panamax,12.5,Visakhapatnam,VLSFO,692.5,22.9,2065773.17,351732.24
DEC-0928,Maputo,Haldia,Supramax,12.7,Fujairah,LSMGO,1003.0,11.0,1062744.39,168081.87
DEC-0929,Norfolk,Visakhapatnam (Inner),Supramax,11.6,Rotterdam,VLSFO,489.3,9.1,2085676.4,308340.51
DEC-0930,Norfolk,Gopalpur,Panamax,13.5,Singapore,LSMGO,992.8,28.9,482819.73,87091.11
DEC-0931,Samarinda,Dhamra,Supramax,13.7,Rotterdam,VLSFO,625.6,20.3,1127875.05,165010.6
DEC-0932,Samarinda,Gangavaram,Panamax,11.8,Rotterdam,LSMGO,422.7,12.2,1474521.81,260606.53
DEC-0933,Richards Bay,Paradip,Capesize,12.1,Visakhapatnam,LSMGO,682.5,22.9,1469849.4,122596.73
DEC-0934,Newcastle,Paradip,Capesize,12.3,Singapore,LSMGO,1122.0,26.3,1774209.67,262525.45
DEC-0935,Norfolk,Visakhapatnam (Inner),Handysize,13.9,Visakhapatnam,LSMGO,619.8,8.5,667054.87,142062.76
DEC-0936,Norfolk,Paradip,Capesize,11.6,Singapore,LSMGO,786.8,24.3,1495662.97,141803.13
DEC-0937,Maputo,Visakhapatnam (Outer),Handysize,11.6,Fujairah,VLSFO,1115.5,19.2,747640.8,125505.38
DEC-0938,Maputo,Dhamra,Panamax,14.0,Singapore,HSFO,1129.2,30.6,619015.53,58307.15
DEC-0939,Newcastle,Gopalpur,Supramax,12.0,Fujairah,HSFO,756.5,31.9,1393669.19,236757.63
DEC-0940,Richards Bay,Dhamra,Capesize,12.2,Fujairah,VLSFO,709.7,16.1,1510920.14,326190.41
DEC-0941,Norfolk,Visakhapatnam (Outer),Capesize,12.8,Fujairah,LSMGO,1070.1,17.1,2079081.64,190260.59
DEC-0942,Samarinda,Visakhapatnam (Inner),Supramax,13.1,Visakhapatnam,VLSFO,716.0,9.9,928500.06,75758.02
DEC-0943,Newcastle,Visakhapatnam (Inner),Panamax,13.8,Fujairah,LSMGO,477.8,12.6,794745.76,143084.25
DEC-0944,Newcastle,Paradip,Handysize,13.8,Rotterdam,HSFO,989.8,22.4,775461.18,126291.42
DEC-0945,Richards Bay,Visakhapatnam (Inner),Supramax,12.2,Singapore,LSMGO,598.8,24.3,2197736.95,295443.07
DEC-0946,Norfolk,Gangavaram,Supramax,13.1,Fujairah,LSMGO,706.8,17.4,502207.16,101059.15
DEC-0947,Samarinda,Visakhapatnam (Inner),Handysize,13.0,Fujairah,HSFO,638.5,13.1,2048351.63,258100.11
DEC-0948,Maputo,Paradip,Panamax,13.6,Singapore,VLSFO,1187.6,8.4,1264446.24,249879.52
DEC-0949,Newcastle,Visakhapatnam (Outer),Supramax,13.2,Singapore,VLSFO,592.2,28.5,1046616.59,223391.98
DEC-0950,Samarinda,Visakhapatnam (Outer),Handysize,13.7,Rotterdam,HSFO,489.8,26.5,800355.17,130557.11
DEC-0951,Maputo,Gopalpur,Supramax,12.0,Singapore,HSFO,1159.5,9.9,509720.33,55715.05
DEC-0952,Richards Bay,Visakhapatnam (Inner),Panamax,12.3,Rotterdam,HSFO,558.7,9.1,1728755.83,339005.93
DEC-0953,Maputo,Paradip,Handysize,11.8,Singapore,VLSFO,729.5,10.5,1447620.08,305588.66
DEC-0954,Newcastle,Visakhapatnam (Outer),Handysize,12.2,Singapore,LSMGO,852.1,30.8,1944856.27,312154.19
DEC-0955,Samarinda,Gangavaram,Panamax,14.0,Visakhapatnam,HSFO,634.7,9.6,1433598.61,229474.02
DEC-0956,Norfolk,Gangavaram,Handysize,13.1,Visakhapatnam,VLSFO,1023.1,17.7,981037.04,143198.93
DEC-0957,Newcastle,Gopalpur,Handysize,11.7,Visakhapatnam,LSMGO,1054.8,30.1,1724810.14,305542.26
DEC-0958,Samarinda,Gopalpur,Supramax,11.8,Rotterdam,VLSFO,523.5,25.4,2082620.74,427599.89
DEC-0959,Richards Bay,Visakhapatnam (Outer),Panamax,12.8,Visakhapatnam,HSFO,884.7,21.2,1126932.99,155291.79
DEC-0960,Newcastle,Visakhapatnam (Outer),Handysize,13.1,Rotterdam,HSFO,671.0,25.6,1153317.89,156629.5
DEC-0961,Samarinda,Dhamra,Capesize,13.0,Visakhapatnam,LSMGO,965.3,21.5,2104117.29,318321.03
DEC-0962,Richards Bay,Visakhapatnam (Outer),Supramax,12.5,Fujairah,HSFO,910.9,28.5,2006329.45,393772.61
DEC-0963,Samarinda,Haldia,Supramax,13.8,Rotterdam,LSMGO,684.9,30.2,1813002.39,303061.18
DEC-0964,Samarinda,Gopalpur,Supramax,12.4,Singapore,VLSFO,769.7,24.8,704911.61,71516.08
DEC-0965,Norfolk,Visakhapatnam (Inner),Handysize,13.7,Fujairah,LSMGO,880.1,17.6,469264.17,77979.38
DEC-0966,Richards Bay,Paradip,Handysize,12.2,Singapore,VLSFO,678.3,15.6,1117644.99,99251.04
DEC-0967,Samarinda,Dhamra,Panamax,12.9,Visakhapatnam,LSMGO,798.1,29.6,1943486.53,397205.21
DEC-0968,Norfolk,Dhamra,Panamax,11.7,Visakhapatnam,VLSFO,916.2,31.9,2084332.83,313867.03
DEC-0969,Newcastle,Gangavaram,Capesize,13.3,Fujairah,LSMGO,570.5,18.3,1281341.72,187795.94
DEC-0970,Newcastle,Dhamra,Capesize,13.1,Rotterdam,HSFO,564.8,15.9,1318641.29,178837.92
DEC-0971,Newcastle,Visakhapatnam (Outer),Capesize,12.3,Visakhapatnam,HSFO,514.5,26.7,1706812.36,327333.74
DEC-0972,Richards Bay,Visakhapatnam (Outer),Panamax,13.4,Rotterdam,VLSFO,518.9,16.9,1678281.54,230741.93
DEC-0973,Maputo,Visakhapatnam (Outer),Handysize,12.7,Visakhapatnam,LSMGO,1042.0,24.3,1471323.81,274407.79
DEC-0974,Newcastle,Dhamra,Capesize,13.8,Rotterdam,HSFO,826.8,16.4,695965.86,67052.03
DEC-0975,Samarinda,Visakhapatnam (Outer),Panamax,12.0,Visakhapatnam,HSFO,865.6,14.1,893237.62,89450.21
DEC-0976,Maputo,Visakhapatnam (Outer),Supramax,12.5,Rotterdam,VLSFO,488.2,22.9,1329182.61,246688.51
DEC-0977,Maputo,Gangavaram,Supramax,12.6,Visakhapatnam,VLSFO,655.9,17.3,1575827.95,324945.64
DEC-0978,Maputo,Gangavaram,Supramax,11.8,Singapore,HSFO,1040.2,31.2,1888083.89,253902.17
DEC-0979,Richards Bay,Gangavaram,Handysize,13.7,Singapore,LSMGO,982.0,13.4,1898312.39,200510.19
DEC-0980,Newcastle,Paradip,Panamax,12.0,Rotterdam,LSMGO,422.0,8.3,1468885.41,166615.34
DEC-0981,Norfolk,Gopalpur,Capesize,12.2,Singapore,LSMGO,665.4,27.0,1315092.46,227435.26
DEC-0982,Samarinda,Visakhapatnam (Outer),Panamax,13.1,Visakhapatnam,LSMGO,1073.3,27.9,750207.31,61525.08
DEC-0983,Maputo,Visakhapatnam (Outer),Panamax,11.9,Fujairah,HSFO,612.1,25.5,1566461.66,329899.67
DEC-0984,Maputo,Paradip,Handysize,11.8,Rotterdam,LSMGO,530.3,13.2,2004081.99,353745.56
DEC-0985,Newcastle,Visakhapatnam (Outer),Supramax,12.2,Rotterdam,HSFO,1049.7,28.1,795423.06,166686.52
DEC-0986,Maputo,Visakhapatnam (Inner),Panamax,13.6,Singapore,HSFO,1127.7,31.3,1941707.04,278820.99
DEC-0987,Norfolk,Haldia,Supramax,13.2,Fujairah,LSMGO,528.1,9.1,1227908.03,258531.0
DEC-0988,Newcastle,Visakhapatnam (Outer),Panamax,13.0,Rotterdam,HSFO,1125.9,8.6,1250798.02,176112.27
DEC-0989,Maputo,Gangavaram,Handysize,13.3,Singapore,HSFO,1018.2,12.3,1934213.46,410309.29
DEC-0990,Samarinda,Visakhapatnam (Inner),Handysize,13.2,Fujairah,LSMGO,1028.1,31.1,1133046.46,163332.09
DEC-0991,Norfolk,Haldia,Handysize,13.2,Fujairah,HSFO,918.6,28.5,2169152.5,378413.63
DEC-0992,Maputo,Dhamra,Capesize,13.7,Rotterdam,VLSFO,1075.6,21.7,2037849.6,169297.44
DEC-0993,Samarinda,Gangavaram,Panamax,13.3,Fujairah,HSFO,720.1,10.5,1720595.19,272290.57
DEC-0994,Maputo,Haldia,Supramax,13.8,Singapore,HSFO,1068.9,25.3,1824126.66,222985.82
DEC-0995,Norfolk,Gangavaram,Panamax,11.9,Rotterdam,HSFO,1166.1,13.3,627249.09,107025.47
DEC-0996,Maputo,Paradip,Panamax,14.0,Fujairah,VLSFO,716.5,30.8,1353901.14,225441.3
DEC-0997,Newcastle,Paradip,Capesize,12.3,Visakhapatnam,VLSFO,951.0,18.1,1943384.47,184571.53
DEC-0998,Maputo,Visakhapatnam (Inner),Handysize,11.7,Rotterdam,LSMGO,1089.7,22.9,1059692.2,119747.44
DEC-0999,Newcastle,Visakhapatnam (Inner),Panamax,11.7,Fujairah,LSMGO,572.5,31.0,1831167.61,214414.45
DEC-1000,Maputo,Visakhapatnam (Inner),Handysize,12.2,Visakhapatnam,LSMGO,864.4,21.0,1183989.33,100785.48
